page_num,block,line,word_no,text,top_x0_pt,top_y0_pt,top_x1_pt,top_y1_pt,pdf_x0_pt,pdf_y0_pt,pdf_x1_pt,pdf_y1_pt,center_x_pt,center_y_top_pt,center_y_pdf_pt,page_width_pt,page_height_pt
1,9,10,2,(RA,112.22000122070312,269.2900390625,122.52200317382812,275.98004150390625,112.22000122070312,565.9199829101562,122.52200317382812,572.6099853515625,117.37100219726562,272.6350402832031,569.2649841308594,595.2999877929688,841.9000244140625
1,9,10,3,No.,124.21400451660156,269.2900390625,133.4840087890625,275.98004150390625,124.21400451660156,565.9199829101562,133.4840087890625,572.6099853515625,128.84900665283203,272.6350402832031,569.2649841308594,595.2999877929688,841.9000244140625
1,9,10,4,11210/IRR,135.20001220703125,269.2900390625,163.71803283691406,275.98004150390625,135.20001220703125,565.9199829101562,163.71803283691406,572.6099853515625,149.45902252197266,272.6350402832031,569.2649841308594,595.2999877929688,841.9000244140625
1,9,10,5,issued,165.38003540039062,269.2900390625,182.7140350341797,275.98004150390625,165.38003540039062,565.9199829101562,182.7140350341797,572.6099853515625,174.04703521728516,272.6350402832031,569.2649841308594,595.2999877929688,841.9000244140625
1,9,10,6,by,184.3700408935547,269.2900390625,190.6700439453125,275.98004150390625,184.3700408935547,565.9199829101562,190.6700439453125,572.6099853515625,187.5200424194336,272.6350402832031,569.2649841308594,595.2999877929688,841.9000244140625
1,9,10,7,"CSC,",192.36204528808597,269.2900390625,206.6300506591797,275.98004150390625,192.36204528808597,565.9199829101562,206.6300506591797,572.6099853515625,199.4960479736328,272.6350402832031,569.2649841308594,595.2999877929688,841.9000244140625
1,9,10,8,DOLE,208.34605407714844,269.2900390625,224.64205932617188,275.98004150390625,208.34605407714844,565.9199829101562,224.64205932617188,572.6099853515625,216.49405670166016,272.6350402832031,569.2649841308594,595.2999877929688,841.9000244140625
1,9,10,9,and,226.3340606689453,269.2900390625,236.36605834960935,275.98004150390625,226.3340606689453,565.9199829101562,236.36605834960935,572.6099853515625,231.35005950927734,272.6350402832031,569.2649841308594,595.2999877929688,841.9000244140625
1,9,10,10,SSS),238.0220642089844,269.2900390625,252.02606201171875,275.98004150390625,238.0220642089844,565.9199829101562,252.02606201171875,572.6099853515625,245.02406311035156,272.6350402832031,569.2649841308594,595.2999877929688,841.9000244140625
1,9,12,0,Paternity,53.79999923706055,283.5800170898437,85.4000015258789,292.5,53.79999923706055,549.4000244140625,85.4000015258789,558.3200073242188,69.60000038146973,288.0400085449219,553.8600158691406,595.2999877929688,841.9000244140625
1,9,12,1,Leave,87.5999984741211,283.5800170898437,109.40798950195312,292.5,87.5999984741211,549.4000244140625,109.40798950195312,558.3200073242188,98.50399398803711,288.0400085449219,553.8600158691406,595.2999877929688,841.9000244140625
1,9,12,2,(RA,111.72000122070312,285.3900146484375,122.02200317382812,292.0800170898437,111.72000122070312,549.8200073242188,122.02200317382812,556.510009765625,116.87100219726562,288.7350158691406,553.1650085449219,595.2999877929688,841.9000244140625
1,9,12,3,No.,123.71400451660156,285.3900146484375,132.9840087890625,292.0800170898437,123.71400451660156,549.8200073242188,132.9840087890625,556.510009765625,128.34900665283203,288.7350158691406,553.1650085449219,595.2999877929688,841.9000244140625
1,9,12,4,8187/CSC,134.70001220703125,285.3900146484375,162.31802368164062,292.0800170898437,134.70001220703125,549.8200073242188,162.31802368164062,556.510009765625,148.50901794433594,288.7350158691406,553.1650085449219,595.2999877929688,841.9000244140625
1,9,12,5,MC,163.97402954101562,285.3900146484375,173.3040313720703,292.0800170898437,163.97402954101562,549.8200073242188,173.3040313720703,556.510009765625,168.63903045654297,288.7350158691406,553.1650085449219,595.2999877929688,841.9000244140625
